,化学,历史,地理,姓名,学号,性别,数学,物理,班级,生物,英语,语文,手机
4857,91,76,86,申是所,104857,1,93,46,48,87,74,65,13382413991
4858,73,85,78,吕形地,104858,1,47,95,49,87,70,85,14097977901
4859,85,79,99,常玉重,104859,1,59,62,50,86,94,90,13919207421
4860,74,91,79,孔起琳,104860,0,97,80,51,70,95,75,13764738348
4861,66,93,86,孔平玉,104861,0,94,93,52,91,67,82,13819516351
4862,65,92,91,汤梦好,104862,1,78,59,53,68,84,68,13725396836
4863,91,76,92,龙彤生,104863,0,59,65,54,99,87,84,14098286711
4864,85,95,76,钱于因,104864,1,56,81,55,83,60,75,13010867545
4865,75,92,95,毛间业,104865,1,60,85,56,96,74,86,13195066540
4866,82,84,89,文进为,104866,0,75,82,57,84,87,80,13163198429
4867,74,94,75,何蕊依,104867,1,70,48,58,90,95,94,13455293993
4868,100,86,77,颜倩花,104868,0,46,86,59,99,81,67,13284594657
4869,95,89,100,马年瑶,104869,1,82,90,60,83,71,88,13376683308
4870,85,80,85,陶运晗,104870,0,96,76,61,65,75,87,13476746058
4871,91,86,89,雷立电,104871,0,84,86,62,70,85,82,13237979323
4872,92,77,94,韩地机,104872,0,87,51,63,65,78,67,14054412142
4873,63,87,100,熊机分,104873,0,99,73,64,83,90,89,13331365057
4874,84,86,72,夏立花,104874,0,46,77,65,80,96,77,13769909833
4875,62,95,88,魏不作,104875,1,58,74,1,88,64,76,13434506053
4876,64,79,83,谢比点,104876,1,63,65,2,74,80,77,13669222916
4877,57,87,92,庄上地,104877,1,70,56,3,67,98,77,14073699147
4878,100,89,71,谢理实,104878,0,88,49,4,90,80,71,13562931515
4879,74,77,85,高明个,104879,1,45,63,5,78,66,67,13981545566
4880,77,84,83,韩茜电,104880,0,85,70,6,95,83,81,13136834653
4881,58,85,77,翟政间,104881,0,84,84,7,71,74,84,13858668941
4882,80,91,76,尹本琳,104882,1,99,75,8,75,78,87,13491138671
4883,95,83,92,郑那员,104883,0,45,83,9,72,76,93,13152774524
4884,65,92,77,罗年展,104884,1,89,71,10,95,75,68,13255398541
4885,64,83,78,徐志多,104885,1,73,82,11,96,70,76,13497108401
4886,65,82,90,孟倩雪,104886,1,93,75,12,70,83,76,13141359342
4887,76,81,79,安月军,104887,1,96,58,13,95,90,71,13325754454
4888,94,85,100,葛电重,104888,1,51,63,14,76,92,66,13266699097
4889,75,93,75,曾生间,104889,0,55,57,15,93,93,84,13318797548
4890,80,78,73,彭根变,104890,1,93,67,16,84,63,84,13399969038
4891,60,93,95,唐行意,104891,0,90,58,17,96,73,68,14056786037
4892,74,83,95,蒋根玉,104892,0,84,91,18,83,62,79,13760209398
4893,100,93,85,史立灵,104893,0,92,59,19,68,66,72,13488546877
4894,74,89,97,易各动,104894,1,60,99,20,74,79,65,13647649303
4895,58,90,91,严文玉,104895,1,88,99,21,99,67,70,13410866493
4896,84,81,98,乔形本,104896,0,90,94,22,75,62,91,13281418889
4897,85,77,97,谭好北,104897,0,69,54,23,66,95,73,13787864009
4898,56,93,76,曾花多,104898,0,61,66,24,96,76,92,13496078765
4899,100,88,96,陆丽于,104899,1,100,46,25,65,96,78,13991829396
4900,86,85,77,孔法美,104900,1,71,67,26,66,94,87,13959002824
4901,62,86,94,邵蕊了,104901,0,87,60,27,92,78,72,13166781965
4902,89,90,83,区正军,104902,1,50,49,28,66,97,94,13783178745
4903,78,94,100,朱民理,104903,1,79,68,29,86,76,73,13568346759
4904,56,77,85,齐在有,104904,0,57,80,30,86,92,95,13639248678
4905,87,76,72,罗运好,104905,0,49,70,31,82,75,77,13838394387
4906,68,94,95,金经了,104906,1,51,80,32,82,92,71,13958748106
4907,90,79,76,蓝根根,104907,0,65,47,33,76,72,80,13664243499
4908,61,79,98,岳因涵,104908,0,79,59,34,66,80,67,13714204930
4909,82,77,73,罗然道,104909,1,97,85,35,90,70,69,13779412187
4910,93,95,100,沈国法,104910,1,46,69,36,78,95,67,13628201574
4911,67,80,93,区公果,104911,0,78,92,37,90,66,77,13138024499
4912,71,76,72,贾立上,104912,0,80,79,38,68,93,92,13342542410
4913,76,95,75,江和意,104913,0,71,82,39,82,74,95,13734731451
4914,72,93,81,胡动黻,104914,1,50,93,40,82,81,86,13128238767
4915,90,83,70,邵玉分,104915,0,58,96,41,96,59,67,13564702066
4916,96,75,74,莫雪梅,104916,0,78,88,42,78,77,68,13866157085
4917,58,83,79,曾实革,104917,0,75,79,43,70,86,77,14087976510
4918,71,93,79,韩理灵,104918,0,71,76,44,71,63,73,13895523038
4919,86,95,80,贺相乐,104919,0,54,96,45,76,72,70,13052958278
4920,57,82,88,曹所上,104920,1,70,57,46,67,93,72,13099022001
4921,67,83,75,苏希地,104921,1,99,79,47,76,78,70,13221185574
4922,63,93,84,聂月悦,104922,0,93,72,48,100,81,84,13796369262
4923,75,82,96,邱起灵,104923,1,96,88,49,91,96,80,13116815369
4924,68,85,81,黄意珍,104924,0,51,74,50,92,77,94,13968176634
4925,83,78,73,薛气好,104925,0,73,47,51,83,88,75,14086543028
4926,90,87,93,聂志象,104926,0,94,94,52,75,81,95,13358924847
4927,63,95,86,高平好,104927,1,77,62,53,66,64,89,13077529512
4928,91,90,70,葛生美,104928,0,46,83,54,71,85,95,13991908519
4929,98,77,92,汪文月,104929,1,59,95,55,100,67,71,13861572734
4930,78,78,98,葛工彤,104930,1,65,62,56,73,87,80,13077983425
4931,60,75,94,蒋革电,104931,1,61,48,57,97,67,75,13034955195
4932,86,80,94,蓝想重,104932,0,95,64,58,90,83,65,13355765194
4933,61,77,82,吕本军,104933,0,65,63,59,92,79,69,14019543677
4934,99,84,75,顾北梦,104934,1,57,71,60,90,74,69,13913343309
4935,60,95,78,王为工,104935,0,99,52,61,73,98,74,13986832778
4936,100,80,92,区得琳,104936,1,76,60,62,72,64,90,13866978302
4937,63,78,85,赵治心,104937,1,81,76,63,95,83,74,13184455424
4938,70,82,92,孔心瑶,104938,0,52,92,64,86,70,92,13869222349
4939,80,85,81,夏明心,104939,0,97,79,65,93,74,91,13140494761
4940,95,87,74,万艺那,104940,1,50,92,1,80,68,89,14017005658
4941,63,85,77,高作悦,104941,1,86,100,2,82,72,93,13739419770
4942,75,93,84,王沫成,104942,0,61,86,3,77,82,86,13111448783
4943,87,85,91,赵黻学,104943,1,97,97,4,74,79,66,13577105942
4944,76,75,75,魏行雪,104944,0,77,85,5,65,75,88,13381216928
4945,74,86,94,叶形定,104945,1,83,97,6,100,68,72,13862769396
4946,76,87,81,彭上多,104946,0,90,85,7,97,60,93,13636807559
4947,85,90,88,温希艺,104947,1,60,78,8,88,77,68,13383127138
4948,99,93,79,岳心年,104948,1,46,92,9,82,63,86,13954668484
4949,76,95,89,岳政晴,104949,1,60,83,10,99,95,65,13896084484
4950,77,88,94,庄用全,104950,1,52,71,11,76,76,82,13498815189
4951,74,87,100,苏定运,104951,1,69,74,12,70,77,70,13544307744
4952,60,85,100,雷发梅,104952,0,58,50,13,88,65,83,13289044686
4953,79,85,95,夏义地,104953,1,52,53,14,72,83,89,13073636872
4954,67,85,80,庞长沫,104954,0,51,67,15,78,65,74,13381868532
4955,63,79,70,樊各那,104955,1,67,46,16,72,77,90,13398113528
4956,72,92,93,孟灵地,104956,1,85,69,17,92,83,86,13042297772
4957,92,95,79,宋作心,104957,0,54,47,18,93,85,66,13752212905
4958,66,92,89,苏间然,104958,0,76,75,19,98,84,78,13142002514
4959,87,77,74,聂美革,104959,1,83,47,20,66,90,71,14073997580
4960,72,75,80,何间灵,104960,0,56,92,21,83,88,70,13879177064
4961,89,82,74,马心多,104961,0,97,89,22,88,70,83,13322726585
4962,92,75,92,魏经关,104962,1,50,88,23,90,80,67,14051608482
4963,63,93,90,沈相艺,104963,0,57,98,24,82,83,79,13867548675
4964,61,81,92,齐表样,104964,0,47,75,25,65,65,72,14049944014
4965,100,83,98,张发那,104965,1,87,63,26,98,62,65,13524852474
4966,67,85,98,李可明,104966,1,98,56,27,73,62,74,13694605532
4967,84,85,98,贺地相,104967,1,100,96,28,69,78,84,14098253105
4968,61,82,88,秦法有,104968,1,53,62,29,80,92,66,13177424592
4969,55,92,74,易月新,104969,1,61,63,30,97,67,78,14097257544
4970,69,78,74,岳义关,104970,0,77,80,31,96,66,66,13171528915
4971,88,78,94,易因玉,104971,0,82,79,32,90,93,72,13246265089
4972,55,87,98,罗来民,104972,0,45,74,33,96,92,78,13550569480
4973,91,80,75,段月实,104973,1,53,73,34,86,72,93,13369556620
4974,91,79,81,钟并和,104974,1,55,86,35,83,89,81,13251681914
4975,100,83,82,孟社月,104975,0,46,86,36,84,59,87,13916155826
4976,95,91,95,章社本,104976,1,57,99,37,90,66,92,13412861037
4977,89,76,77,夏并行,104977,1,66,74,38,91,68,82,13964263047
4978,59,95,90,沈实通,104978,1,90,77,39,87,96,81,13732914577
4979,67,85,98,温小根,104979,1,89,77,40,91,83,89,13194554993
4980,84,75,72,莫变茜,104980,0,95,52,41,80,59,72,13470639383
4981,77,76,80,金多变,104981,0,92,49,42,73,85,92,14057328558
4982,60,93,80,赵倩工,104982,1,55,83,43,79,84,68,13341428200
4983,100,80,92,傅为展,104983,1,53,80,44,77,89,86,13680816221
4984,88,81,71,向合并,104984,0,66,81,45,87,61,95,14087397347
4985,85,92,86,薛心本,104985,1,97,80,46,89,76,81,13810275696
4986,62,84,94,梁生关,104986,0,45,58,47,75,86,67,13987207508
4987,90,81,75,黄月公,104987,0,55,78,48,94,85,72,13992416474
4988,87,77,99,傅学涵,104988,1,95,52,49,66,98,81,13579778085
4989,67,76,91,毛新全,104989,0,65,59,50,74,70,81,13465895275
4990,93,87,72,熊那艺,104990,0,78,75,51,78,66,92,13720778848
4991,55,87,97,雷梦展,104991,1,55,47,52,97,62,78,14096599331
4992,83,94,79,许生上,104992,0,58,90,53,67,97,80,13820498440
4993,97,85,98,谭悦分,104993,1,57,87,54,70,94,88,13350727450
4994,95,95,83,郑样莹,104994,0,98,59,55,96,88,87,13473229727
4995,100,95,81,程彤理,104995,0,69,61,56,82,86,90,13324349197
4996,75,88,85,罗民晴,104996,1,49,82,57,99,97,81,13067454692
4997,94,89,76,樊治同,104997,1,55,61,58,69,77,94,13871018132
4998,94,87,78,罗梦经,104998,0,46,55,59,91,92,82,13354539585
4999,93,87,81,史月民,104999,1,83,70,60,98,91,66,13697938794
5000,61,75,81,董得形,105000,0,87,66,61,79,93,80,13721732799
5001,92,80,100,温好时,105001,1,93,52,62,74,88,70,13141662033
5002,85,77,87,朱样质,105002,0,67,86,63,95,83,74,14014728478
5003,72,81,90,韦丽方,105003,0,57,45,64,80,89,76,13730326284
5004,71,89,83,温地地,105004,0,68,69,65,78,85,67,13364958265
5005,96,76,82,魏是革,105005,0,87,76,1,87,73,82,13577201437
5006,87,82,74,傅彤通,105006,0,53,48,2,66,78,80,13572503099
5007,98,84,83,汤样艺,105007,0,81,45,3,98,74,75,13795305020
5008,82,80,84,李为分,105008,0,60,74,4,95,91,66,13514905995
5009,67,77,99,袁茜立,105009,1,98,94,5,88,68,79,13187561356
5010,67,81,89,侯琳在,105010,0,46,78,6,88,90,80,13880211213
5011,79,80,74,蓝涵定,105011,0,47,46,7,93,76,88,13990074230
5012,55,81,70,江象电,105012,1,72,53,8,79,66,72,13666009272
5013,66,88,84,任象明,105013,0,73,62,9,75,86,94,13364087292
5014,64,77,87,孙革通,105014,0,61,99,10,82,78,70,13725112357
5015,92,93,74,阳乐式,105015,1,66,45,11,97,61,69,13530836272
5016,100,81,98,史美悦,105016,1,96,98,12,65,95,70,13822358530
5017,92,83,99,万个民,105017,0,79,65,13,98,60,76,13254862685
5018,63,76,86,莫理机,105018,0,84,95,14,71,86,93,13731695755
5019,85,77,91,牛用晴,105019,0,65,91,15,87,60,88,13931282580
5020,84,94,93,孔立意,105020,0,73,45,16,67,88,87,14053491293
5021,82,76,74,赫立政,105021,0,52,78,17,82,92,68,13433733490
5022,58,94,77,郭所珍,105022,1,100,56,18,73,85,69,13784965533
5023,59,84,70,谢气工,105023,0,87,51,19,76,69,66,13886924989
5024,63,94,83,严个军,105024,1,84,68,20,65,80,78,14023169883
5025,58,77,98,沈立不,105025,1,53,78,21,100,86,90,13448957282
5026,89,91,94,史地各,105026,0,95,54,22,96,61,70,13572612444
5027,67,91,91,贺合雪,105027,0,57,48,23,88,81,79,13627274609
5028,80,90,92,钟作质,105028,1,83,92,24,68,89,86,13428881660
5029,64,93,96,汪生年,105029,0,95,81,25,71,83,66,13253111526
5030,98,95,87,谭依全,105030,0,99,82,26,87,94,87,13067746000
5031,71,88,75,杜正大,105031,1,75,65,27,72,66,82,13767753250
5032,55,92,81,朱一同,105032,1,85,77,28,77,96,75,13478304444
5033,94,90,96,聂用茜,105033,1,82,54,29,97,71,90,13821294269
5034,94,85,96,熊不是,105034,0,89,89,30,74,65,78,13164662511
5035,97,94,94,葛道建,105035,0,76,73,31,85,60,94,13713237890
5036,97,79,71,徐多丽,105036,0,58,96,32,65,72,80,13912724750
5037,63,92,73,许月所,105037,1,98,63,33,68,76,66,13959597901
5038,81,83,97,王学于,105038,1,53,96,34,100,80,79,13213328815
5039,87,91,92,俞道依,105039,1,51,55,35,84,77,85,13429196479
5040,98,77,97,吴有琳,105040,0,58,64,36,79,98,68,13389861174
5041,77,85,87,齐公部,105041,1,68,47,37,75,71,85,13723605763
5042,78,95,78,吴梦各,105042,0,63,46,38,77,77,79,13874474415
5043,69,82,91,徐梅本,105043,0,65,82,39,90,77,83,13367568475
5044,67,79,86,陈各治,105044,1,77,82,40,74,70,95,13612535480
5045,55,81,93,叶沫年,105045,0,70,45,41,100,96,70,13365953515
5046,78,81,99,邵电革,105046,1,49,96,42,94,66,77,13981225836
5047,61,80,100,潘瑶黻,105047,0,97,56,43,71,71,86,13170585701
5048,88,95,98,铁方机,105048,0,77,49,44,92,66,92,13043439115
5049,100,83,93,莫晴那,105049,0,86,79,45,89,62,72,13538005462
5050,81,94,89,韩多然,105050,1,80,49,46,65,68,83,13810751341
5051,86,91,79,常不晴,105051,1,100,50,47,72,73,72,13396861700
5052,100,82,78,郑沫多,105052,0,99,56,48,85,71,86,13229961427
5053,85,79,89,齐相利,105053,0,84,69,49,94,61,82,13684388638
5054,79,84,96,黄然一,105054,0,69,87,50,82,69,95,13078951211
5055,76,87,81,葛重乐,105055,0,47,82,51,100,91,72,13623223820
5056,63,92,88,林梦业,105056,1,79,85,52,85,71,70,13094711053
5057,76,92,99,秦可长,105057,0,85,58,53,88,93,81,13744186262
5058,98,75,97,傅成好,105058,0,70,77,54,71,83,67,13523292329
5059,94,93,74,胡因瑶,105059,0,81,46,55,76,75,74,13612261624
5060,97,90,78,潘所了,105060,1,84,100,56,71,85,73,13888177327
5061,66,90,74,文表中,105061,1,89,56,57,66,85,70,13860897896
5062,56,88,89,秦为军,105062,1,46,65,58,93,97,92,13850211002
5063,77,84,84,赫乐美,105063,0,50,72,59,77,62,67,13251286494
5064,80,75,85,文好国,105064,1,83,60,60,75,86,85,13250708756
5065,94,93,72,齐意玉,105065,0,52,84,61,70,94,79,13660598972
5066,90,95,86,毛象革,105066,0,75,49,62,92,65,83,13215292799
5067,92,90,79,钱经各,105067,1,93,81,63,98,76,75,13041669922
5068,69,92,70,郑不北,105068,1,74,85,64,86,88,95,13283044772
5069,83,92,93,吴法生,105069,0,81,99,65,82,76,91,13882447548
5070,62,87,89,魏部点,105070,0,77,97,1,90,79,82,13120337007
5071,89,83,90,邵丽小,105071,1,82,48,2,70,73,80,13733612964
5072,86,89,96,董在一,105072,1,75,86,3,87,76,67,13933694156
5073,55,93,73,陶梅灵,105073,0,53,96,4,70,68,70,13826286866
5074,85,93,100,叶花为,105074,0,57,76,5,98,64,75,13650118810
5075,76,94,94,莫方珍,105075,1,56,63,6,65,59,84,13689283298
5076,55,91,75,常并公,105076,1,48,72,7,99,74,85,13046164479
5077,72,93,87,任比工,105077,0,58,73,8,97,76,74,13386274027
5078,92,84,91,曾原进,105078,0,76,72,9,72,92,87,14057422318
5079,74,83,94,洪依灵,105079,1,90,72,10,82,59,83,13132888305
5080,88,86,76,洪通行,105080,1,51,80,11,100,98,94,13490168529
5081,69,82,74,易花形,105081,0,54,73,12,93,94,69,13352983904
5082,73,85,76,向年来,105082,0,81,68,13,87,75,66,13423824820
5083,76,77,73,樊来发,105083,0,70,52,14,78,77,69,13612797745
5084,58,83,82,董治瑶,105084,1,65,96,15,85,65,80,13714955446
5085,83,94,99,曹年灵,105085,0,66,74,16,69,97,68,13321878671
5086,100,77,100,胡想倩,105086,1,52,100,17,74,70,69,13142082729
5087,84,83,82,傅动美,105087,1,54,59,18,83,59,84,13853579618
5088,89,87,90,贺心公,105088,1,72,63,19,98,80,67,13238384904
5089,78,82,98,曹运莹,105089,0,83,63,20,93,92,67,13079509837
5090,72,87,79,龙立进,105090,1,60,59,21,84,72,80,13145782965
5091,63,91,87,魏梦形,105091,1,66,73,22,93,72,89,13310913164
5092,87,88,98,彭是在,105092,0,47,91,23,91,76,76,13848964679
5093,56,80,84,区军平,105093,1,72,88,24,69,65,83,14086885365
5094,73,75,96,魏乐表,105094,1,82,79,25,92,78,65,13785368826
5095,92,90,70,贺分志,105095,0,67,53,26,72,65,94,13920651817
5096,74,79,96,董意业,105096,1,70,47,27,90,79,93,13653887397
5097,83,94,92,袁晗治,105097,0,52,46,28,89,73,75,13376073130
5098,82,95,97,陶平那,105098,1,51,52,29,71,63,93,13381748367
5099,85,75,96,贾象美,105099,1,85,80,30,97,97,83,14011675572
5100,64,75,88,黄丽定,105100,1,55,68,31,76,65,74,13334816910
5101,73,79,84,马变彤,105101,1,66,95,32,91,91,91,13377986639
5102,94,83,95,安乐理,105102,0,49,65,33,88,65,69,13318216882
5103,97,91,74,区成道,105103,1,82,72,34,74,63,70,13370077053
5104,77,95,83,张平乐,105104,1,66,49,35,85,89,69,13422377919
5105,86,87,94,李政了,105105,0,74,97,36,66,61,69,13748914154
5106,71,77,92,梁是社,105106,0,77,78,37,82,66,79,13835481326
5107,72,80,77,樊成相,105107,1,90,87,38,92,81,70,13498393841
5108,63,90,91,曹工茜,105108,0,50,76,39,85,89,85,14026264798
5109,67,84,72,张得质,105109,0,54,88,40,98,79,66,13560483991
5110,95,81,92,阳雪黻,105110,0,88,76,41,80,80,80,13285364792
5111,68,94,79,叶子分,105111,0,67,61,42,75,67,81,14055394974
5112,62,77,96,熊正样,105112,0,54,61,43,65,80,66,13245733047
5113,81,79,82,尹正式,105113,0,83,71,44,96,82,89,13240973292
5114,81,90,74,韦个一,105114,0,49,64,45,78,66,92,13727875449
5115,79,92,92,俞同重,105115,1,56,57,46,94,69,82,13268627220
5116,91,77,98,丁成意,105116,1,56,62,47,80,97,66,13541802095
5117,97,82,85,严定关,105117,0,45,66,48,71,85,91,13251919490
5118,76,87,94,翟长员,105118,0,83,46,49,91,85,89,13349773680
5119,79,76,97,陶那想,105119,0,83,88,50,94,92,83,13260855662
5120,60,85,99,秦悦作,105120,1,60,60,51,77,94,71,13371571998
5121,90,95,71,贾同展,105121,0,93,61,52,69,91,90,13955167343
5122,97,90,76,钟样可,105122,0,70,45,53,89,61,72,13351906040
5123,88,86,74,薛丽不,105123,1,83,49,54,96,69,84,13478021032
5124,62,76,82,陆方方,105124,0,77,60,55,81,85,78,13315704592
5125,71,76,96,韦比月,105125,1,74,92,56,98,63,65,13662605505
5126,69,81,91,宋样起,105126,1,71,82,57,67,85,91,13150492040
5127,83,92,100,邱想蕊,105127,0,62,49,58,66,85,66,13740177732
5128,66,87,79,薛质是,105128,0,78,65,59,67,67,80,13790349379
5129,58,93,83,易作花,105129,1,92,78,60,71,70,72,13134965461
5130,55,90,84,万琳好,105130,1,63,89,61,79,62,78,13836102586
5131,90,77,79,崔蕊于,105131,0,55,90,62,84,89,90,13712124652
5132,73,94,89,尹革立,105132,1,82,87,63,86,89,78,14033445053
5133,88,82,75,王不实,105133,1,89,54,64,74,68,68,13193565545
5134,59,91,100,傅治气,105134,0,82,67,65,78,82,75,13225126405
5135,92,75,86,吴子部,105135,0,61,87,1,91,88,81,14058537881
5136,68,79,94,易美经,105136,0,94,51,2,81,77,83,13947372215
5137,91,76,71,庞作平,105137,1,79,48,3,84,85,77,13843643116
5138,94,89,74,杨好瑶,105138,1,84,96,4,100,65,68,13476061286
5139,63,93,92,安分政,105139,1,54,48,5,67,95,72,13674973917
5140,91,95,86,邵部小,105140,0,76,45,6,95,62,77,14014941441
5141,96,93,74,周茜雪,105141,1,64,78,7,75,67,86,14016093684
5142,63,94,72,潘象花,105142,0,55,68,8,76,97,72,13538328243
5143,78,82,75,张长北,105143,1,93,70,9,83,61,72,13645051809
5144,81,83,94,郑可蕊,105144,1,97,68,10,66,86,70,13373329865
5145,86,93,92,孔建动,105145,0,83,53,11,97,93,87,13327549433
5146,95,92,70,易点及,105146,1,62,53,12,96,88,94,13822349267
5147,72,77,72,颜依涵,105147,0,76,97,13,89,97,89,13930376045
5148,90,83,96,秦经能,105148,1,86,45,14,71,96,65,13425849107
5149,99,92,70,董雪茜,105149,0,73,67,15,96,63,82,13892518443
5150,86,94,76,庞起花,105150,0,87,49,16,66,76,70,13682204065
5151,92,95,97,铁有意,105151,1,56,60,17,95,88,79,13317802655
5152,61,83,100,赵道瑶,105152,0,97,55,18,79,66,95,13997134110
5153,59,76,72,陈间比,105153,1,57,52,19,83,74,89,13192598427
5154,97,76,87,汤北利,105154,0,63,92,20,100,62,93,13791788093
5155,63,84,73,胡分起,105155,0,61,81,21,67,85,92,13139532483
5156,93,75,87,丁正各,105156,1,49,74,22,82,81,65,13376237951
5157,59,82,85,何民多,105157,0,78,85,23,99,83,95,13948945850
5158,81,76,98,葛机果,105158,0,68,52,24,100,62,77,13659215110
5159,59,89,86,邢时晗,105159,0,51,66,25,77,73,82,13891297937
5160,99,82,82,赫原利,105160,1,53,86,26,93,71,77,13233891268
5161,90,88,73,万质和,105161,0,76,72,27,68,78,87,13638028830
5162,73,76,70,韦正时,105162,1,100,48,28,93,61,89,13311662430
5163,62,86,84,方想时,105163,0,100,57,29,89,89,92,13783709689
5164,87,85,80,萧花文,105164,0,96,60,30,79,67,87,13925989213
5165,81,87,90,苏大样,105165,0,53,100,31,79,83,89,13571994915
5166,97,93,90,吴意北,105166,0,75,85,32,89,63,74,13971873716
5167,75,83,98,申涵子,105167,0,76,62,33,91,80,82,13097658749
5168,62,87,94,董民比,105168,0,68,92,34,73,75,73,13024101525
5169,91,93,97,张能然,105169,0,86,92,35,86,79,70,13711983600
5170,92,82,70,铁电关,105170,1,81,71,36,95,70,92,13153697436
5171,77,81,77,田地方,105171,1,62,81,37,68,77,68,13460185265
5172,99,93,75,徐晗蕊,105172,1,64,68,38,96,69,72,14033026456
5173,82,83,94,白发间,105173,1,80,45,39,95,83,74,13031516264
5174,97,83,87,文正进,105174,1,69,83,40,78,91,74,13169714930
5175,85,90,100,萧国社,105175,0,49,59,41,97,77,79,13330047147
5176,78,85,79,张一梅,105176,1,54,76,42,87,60,90,13553085573
5177,84,93,97,许电社,105177,0,74,97,43,86,60,87,13946633520
5178,78,93,93,邱式成,105178,1,60,80,44,83,73,92,13935285136
5179,63,94,80,杜作悦,105179,1,61,82,45,74,98,90,13183258341
5180,82,81,87,张行想,105180,0,66,56,46,85,95,79,13517616575
5181,57,90,76,谢重社,105181,0,55,71,47,100,84,73,13515109370
5182,84,90,78,易原方,105182,1,47,83,48,74,73,89,13278012654
5183,58,82,79,方革来,105183,1,92,57,49,65,94,74,13280207917
5184,61,80,90,常治地,105184,1,66,82,50,80,93,74,13967509719
5185,64,82,70,孙来本,105185,1,97,47,51,83,90,75,13064461354
